,tourney_year,tourney_order,tourney_name,tourney_id,tourney_slug,tourney_location,tourney_dates,tourney_month,tourney_day,tourney_singles_draw,tourney_doubles_draw,tourney_conditions,tourney_surface,tourney_fin_commit,tourney_url_suffix,singles_winner_name,singles_winner_url,singles_winner_player_slug,singles_winner_player_id,doubles_winner_1_name,doubles_winner_1_url,doubles_winner_1_player_slug,doubles_winner_1_player_id,doubles_winner_2_name,doubles_winner_2_url,doubles_winner_2_player_slug,doubles_winner_2_player_id,tourney_year_id
2503,1995,10,Memphis,402.0,memphis,Memphis,1995.02.13,2.0,13.0,48,48,Indoor,Hard,"$808,000",/en/scores/archive/memphis/402/1995/results,Todd Martin,/en/players/todd-martin/m442/overview,todd-martin,m442,Jared Palmer,/en/players/jared-palmer/p233/overview,jared-palmer,p233,Richey Reneberg,/en/players/richey-reneberg/r016/overview,richey-reneberg,r016,1995-402.0
2504,1995,11,Milan,408.0,milan,Milan,1995.02.13,2.0,13.0,32,32,Indoor,Carpet,"$814,250",/en/scores/archive/milan/408/1995/results,Yevgeny Kafelnikov,/en/players/yevgeny-kafelnikov/k267/overview,yevgeny-kafelnikov,k267,Boris Becker,/en/players/boris-becker/b028/overview,boris-becker,b028,Guy Forget,/en/players/guy-forget/f035/overview,guy-forget,f035,1995-408.0
2505,1995,12,Philadelphia,401.0,philadelphia,Philadelphia,1995.02.20,2.0,20.0,32,32,Indoor,Carpet,"$714,250",/en/scores/archive/philadelphia/401/1995/results,Thomas Enqvist,/en/players/thomas-enqvist/e113/overview,thomas-enqvist,e113,Jim Grabb,/en/players/jim-grabb/g039/overview,jim-grabb,g039,Jonathan Stark,/en/players/jonathan-stark/s403/overview,jonathan-stark,s403,1995-401.0
2506,1995,13,Stuttgart Indoor,357.0,stuttgart,Stuttgart,1995.02.20,2.0,20.0,32,32,Indoor,Carpet,"$2,250,000",/en/scores/archive/stuttgart/357/1995/results,Richard Krajicek,/en/players/richard-krajicek/k214/overview,richard-krajicek,k214,Grant Connell,/en/players/grant-connell/c046/overview,grant-connell,c046,Patrick Galbraith,/en/players/patrick-galbraith/g211/overview,patrick-galbraith,g211,1995-357.0
2507,1995,14,Mexico City,807.0,acapulco,Mexico City,1995.02.27,2.0,27.0,32,32,Outdoor,Clay,"$330,000",/en/scores/archive/acapulco/807/1995/results,Thomas Muster,/en/players/thomas-muster/m099/overview,thomas-muster,m099,Javier Frana,/en/players/javier-frana/f041/overview,javier-frana,f041,Leonardo Lavalle,/en/players/leonardo-lavalle/l009/overview,leonardo-lavalle,l009,1995-807.0
2508,1995,15,Rotterdam,407.0,rotterdam,Rotterdam,1995.02.27,2.0,27.0,32,32,Indoor,Carpet,"$600,000",/en/scores/archive/rotterdam/407/1995/results,Richard Krajicek,/en/players/richard-krajicek/k214/overview,richard-krajicek,k214,Martin Damm,/en/players/martin-damm/d214/overview,martin-damm,d214,Anders Jarryd,/en/players/anders-jarryd/j006/overview,anders-jarryd,j006,1995-407.0
2509,1995,16,Scottsdale,433.0,las-vegas,Scottsdale,1995.02.27,2.0,27.0,32,32,Outdoor,Hard,"$328,000",/en/scores/archive/las-vegas/433/1995/results,Jim Courier,/en/players/jim-courier/c243/overview,jim-courier,c243,Trevor Kronemann,/en/players/trevor-kronemann/k178/overview,trevor-kronemann,k178,David Macpherson,/en/players/david-macpherson/m004/overview,david-macpherson,m004,1995-433.0
2510,1995,17,Copenhagen,481.0,copenhagen,Copenhagen,1995.03.06,3.0,6.0,32,32,Indoor,Carpet,"$228,000",/en/scores/archive/copenhagen/481/1995/results,Martin Sinner,/en/players/martin-sinner/s367/overview,martin-sinner,s367,Mark Keil,/en/players/mark-keil/k172/overview,mark-keil,k172,Peter Nyborg,/en/players/peter-nyborg/n107/overview,peter-nyborg,n107,1995-481.0
2511,1995,18,ATP Masters Series Indian Wells,404.0,indian-wells,Indian Wells,1995.03.06,3.0,6.0,56,56,Outdoor,Hard,"$1,800,000",/en/scores/archive/indian-wells/404/1995/results,Pete Sampras,/en/players/pete-sampras/s402/overview,pete-sampras,s402,Tommy Ho,/en/players/tommy-ho/h251/overview,tommy-ho,h251,Brett Steven,/en/players/brett-steven/s321/overview,brett-steven,s321,1995-404.0
2512,1995,19,ATP Masters Series Miami,403.0,miami,Miami,1995.03.13,3.0,13.0,96,96,Outdoor,Hard,"$2,500,000",/en/scores/archive/miami/403/1995/results,Andre Agassi,/en/players/andre-agassi/a092/overview,andre-agassi,a092,Mark Woodforde,/en/players/mark-woodforde/w035/overview,mark-woodforde,w035,Todd Woodbridge,/en/players/todd-woodbridge/w136/overview,todd-woodbridge,w136,1995-403.0
2513,1995,20,St. Petersburg,568.0,st-petersburg,St. Petersburg,1995.03.13,3.0,13.0,32,32,Indoor,Carpet,"$325,000",/en/scores/archive/st-petersburg/568/1995/results,Yevgeny Kafelnikov,/en/players/yevgeny-kafelnikov/k267/overview,yevgeny-kafelnikov,k267,Martin Damm,/en/players/martin-damm/d214/overview,martin-damm,d214,Anders Jarryd,/en/players/anders-jarryd/j006/overview,anders-jarryd,j006,1995-568.0
2514,1995,21,Casablanca,360.0,marrakech,Casablanca,1995.03.20,3.0,20.0,32,32,Outdoor,Clay,"$228,000",/en/scores/archive/marrakech/360/1995/results,Gilbert Schaller,/en/players/gilbert-schaller/s315/overview,gilbert-schaller,s315,Tomas Carbonell,/en/players/tomas-carbonell/c216/overview,tomas-carbonell,c216,Francisco Roig,/en/players/francisco-roig/r177/overview,francisco-roig,r177,1995-360.0
2515,1995,22,Estoril,468.0,oeiras,Estoril,1995.04.03,4.0,3.0,32,32,Outdoor,Clay,"$575,000",/en/scores/archive/oeiras/468/1995/results,Thomas Muster,/en/players/thomas-muster/m099/overview,thomas-muster,m099,Yevgeny Kafelnikov,/en/players/yevgeny-kafelnikov/k267/overview,yevgeny-kafelnikov,k267,Andrei Olhovskiy,/en/players/andrei-olhovskiy/o009/overview,andrei-olhovskiy,o009,1995-468.0
2516,1995,23,Johannesburg,426.0,sao-paulo,Johannesburg,1995.04.03,4.0,3.0,32,32,Outdoor,Hard,"$328,000",/en/scores/archive/sao-paulo/426/1995/results,Martin Sinner,/en/players/martin-sinner/s367/overview,martin-sinner,s367,Rodolphe Gilbert,/en/players/rodolphe-gilbert/g108/overview,rodolphe-gilbert,g108,Guillaume Raoux,/en/players/guillaume-raoux/r186/overview,guillaume-raoux,r186,1995-426.0
2517,1995,24,Barcelona,425.0,barcelona,Barcelona,1995.04.10,4.0,10.0,56,56,Outdoor,Clay,"$900,000",/en/scores/archive/barcelona/425/1995/results,Thomas Muster,/en/players/thomas-muster/m099/overview,thomas-muster,m099,Trevor Kronemann,/en/players/trevor-kronemann/k178/overview,trevor-kronemann,k178,David Macpherson,/en/players/david-macpherson/m004/overview,david-macpherson,m004,1995-425.0
2518,1995,25,Tokyo Outdoor,329.0,tokyo,Tokyo,1995.04.10,4.0,10.0,56,56,Outdoor,Hard,"$1,060,000",/en/scores/archive/tokyo/329/1995/results,Jim Courier,/en/players/jim-courier/c243/overview,jim-courier,c243,Mark Knowles,/en/players/mark-knowles/k171/overview,mark-knowles,k171,Jonathan Stark,/en/players/jonathan-stark/s403/overview,jonathan-stark,s403,1995-329.0
2519,1995,26,Bermuda,436.0,bermuda,Bermuda,1995.04.17,4.0,17.0,32,32,Outdoor,Clay,"$328,000",/en/scores/archive/bermuda/436/1995/results,Mauricio Hadad,/en/players/mauricio-hadad/h256/overview,mauricio-hadad,h256,Grant Connell,/en/players/grant-connell/c046/overview,grant-connell,c046,Todd Martin,/en/players/todd-martin/m442/overview,todd-martin,m442,1995-436.0
2520,1995,27,Hong Kong,336.0,hong-kong,Hong Kong,1995.04.17,4.0,17.0,32,32,Outdoor,Hard,"$328,000",/en/scores/archive/hong-kong/336/1995/results,Michael Chang,/en/players/michael-chang/c274/overview,michael-chang,c274,Tommy Ho,/en/players/tommy-ho/h251/overview,tommy-ho,h251,Mark Philippoussis,/en/players/mark-philippoussis/p338/overview,mark-philippoussis,p338,1995-336.0
2521,1995,28,Nice,,,Nice,1995.04.17,4.0,17.0,32,32,Outdoor,Clay,"$328,000",,Marc Rosset,/en/players/marc-rosset/r214/overview,marc-rosset,r214,Cyril Suk,/en/players/cyril-suk/s329/overview,cyril-suk,s329,Daniel Vacek,/en/players/daniel-vacek/v141/overview,daniel-vacek,v141,1995-nan
2522,1995,29,ATP Masters Series Monte Carlo,410.0,monte-carlo,Monte Carlo,1995.04.24,4.0,24.0,56,56,Outdoor,Clay,"$1,795,000",/en/scores/archive/monte-carlo/410/1995/results,Thomas Muster,/en/players/thomas-muster/m099/overview,thomas-muster,m099,Jacco Eltingh,/en/players/jacco-eltingh/e106/overview,jacco-eltingh,e106,Paul Haarhuis,/en/players/paul-haarhuis/h223/overview,paul-haarhuis,h223,1995-410.0
2523,1995,30,Seoul,434.0,seoul,Seoul,1995.04.24,4.0,24.0,32,32,Outdoor,Hard,"$228,000",/en/scores/archive/seoul/434/1995/results,Greg Rusedski,/en/players/greg-rusedski/r237/overview,greg-rusedski,r237,Sebastien Lareau,/en/players/sebastien-lareau/l226/overview,sebastien-lareau,l226,Jeff Tarango,/en/players/jeff-tarango/t136/overview,jeff-tarango,t136,1995-434.0
2524,1995,31,Atlanta,409.0,atlanta,Atlanta,1995.05.01,5.0,1.0,32,32,Outdoor,Clay,"$425,000",/en/scores/archive/atlanta/409/1995/results,Michael Chang,/en/players/michael-chang/c274/overview,michael-chang,c274,Sergio Casal,/en/players/sergio-casal/c024/overview,sergio-casal,c024,Emilio Sanchez,/en/players/emilio-sanchez/s014/overview,emilio-sanchez,s014,1995-409.0
2525,1995,32,Munich,308.0,munich,Munich,1995.05.01,5.0,1.0,32,32,Outdoor,Clay,"$328,000",/en/scores/archive/munich/308/1995/results,Wayne Ferreira,/en/players/wayne-ferreira/f196/overview,wayne-ferreira,f196,Trevor Kronemann,/en/players/trevor-kronemann/k178/overview,trevor-kronemann,k178,David Macpherson,/en/players/david-macpherson/m004/overview,david-macpherson,m004,1995-308.0
2526,1995,33,ATP Masters Series Hamburg,414.0,hamburg,Hamburg,1995.05.08,5.0,8.0,56,56,Outdoor,Clay,"$1,795,000",/en/scores/archive/hamburg/414/1995/results,Andrei Medvedev,/en/players/andrei-medvedev/m475/overview,andrei-medvedev,m475,Wayne Ferreira,/en/players/wayne-ferreira/f196/overview,wayne-ferreira,f196,Yevgeny Kafelnikov,/en/players/yevgeny-kafelnikov/k267/overview,yevgeny-kafelnikov,k267,1995-414.0
2527,1995,34,Pinehurst,717.0,houston,Pinehurst,1995.05.08,5.0,8.0,32,32,Outdoor,Clay,"$289,250",/en/scores/archive/houston/717/1995/results,Thomas Enqvist,/en/players/thomas-enqvist/e113/overview,thomas-enqvist,e113,Mark Woodforde,/en/players/mark-woodforde/w035/overview,mark-woodforde,w035,Todd Woodbridge,/en/players/todd-woodbridge/w136/overview,todd-woodbridge,w136,1995-717.0
2528,1995,35,Delray Beach,499.0,delray-beach,Delray Beach,1995.05.15,5.0,15.0,32,32,Outdoor,Hard,"$255,000",/en/scores/archive/delray-beach/499/1995/results,Todd Woodbridge,/en/players/todd-woodbridge/w136/overview,todd-woodbridge,w136,Mark Woodforde,/en/players/mark-woodforde/w035/overview,mark-woodforde,w035,Todd Woodbridge,/en/players/todd-woodbridge/w136/overview,todd-woodbridge,w136,1995-499.0
2529,1995,36,ATP Masters Series Rome,416.0,rome,Rome,1995.05.15,5.0,15.0,64,64,Outdoor,Clay,"$2,000,000",/en/scores/archive/rome/416/1995/results,Thomas Muster,/en/players/thomas-muster/m099/overview,thomas-muster,m099,Cyril Suk,/en/players/cyril-suk/s329/overview,cyril-suk,s329,Daniel Vacek,/en/players/daniel-vacek/v141/overview,daniel-vacek,v141,1995-416.0
2530,1995,37,Bologna,312.0,bologna,Bologna,1995.05.22,5.0,22.0,32,32,Outdoor,Clay,"$328,000",/en/scores/archive/bologna/312/1995/results,Marcelo Rios,/en/players/marcelo-rios/r286/overview,marcelo-rios,r286,Byron Black,/en/players/byron-black/b397/overview,byron-black,b397,Jonathan Stark,/en/players/jonathan-stark/s403/overview,jonathan-stark,s403,1995-312.0
2531,1995,38,World Team Cup,615.0,dusseldorf,Dusseldorf,1995.05.22,5.0,22.0,32,32,Outdoor,Clay,"$1,800,000",/en/scores/archive/dusseldorf/615/1995/results,Goran Ivanisevic,/en/players/goran-ivanisevic/i034/overview,goran-ivanisevic,i034,Jonas Bjorkman,/en/players/jonas-bjorkman/b446/overview,jonas-bjorkman,b446,Stefan Edberg,/en/players/stefan-edberg/e004/overview,stefan-edberg,e004,1995-615.0
2532,1995,39,Roland Garros,520.0,roland-garros,Paris,1995.05.29,5.0,29.0,128,128,Outdoor,Clay,,/en/scores/archive/roland-garros/520/1995/results,Thomas Muster,/en/players/thomas-muster/m099/overview,thomas-muster,m099,Jacco Eltingh,/en/players/jacco-eltingh/e106/overview,jacco-eltingh,e106,Paul Haarhuis,/en/players/paul-haarhuis/h223/overview,paul-haarhuis,h223,1995-520.0
2533,1995,40,London / Queen's Club,311.0,london,London,1995.06.12,6.0,12.0,56,56,Outdoor,Grass,"$625,000",/en/scores/archive/london/311/1995/results,Pete Sampras,/en/players/pete-sampras/s402/overview,pete-sampras,s402,Todd Martin,/en/players/todd-martin/m442/overview,todd-martin,m442,Pete Sampras,/en/players/pete-sampras/s402/overview,pete-sampras,s402,1995-311.0
2534,1995,41,Oporto,310.0,oporto,Oporto,1995.06.12,6.0,12.0,32,32,Outdoor,Clay,"$328,000",/en/scores/archive/oporto/310/1995/results,Alberto Berasategui,/en/players/alberto-berasategui/b428/overview,alberto-berasategui,b428,Tomas Carbonell,/en/players/tomas-carbonell/c216/overview,tomas-carbonell,c216,Francisco Roig,/en/players/francisco-roig/r177/overview,francisco-roig,r177,1995-310.0
2535,1995,42,Rosmalen,440.0,s-hertogenbosch,Rosmalen,1995.06.12,6.0,12.0,32,32,Outdoor,Grass,"$328,000",/en/scores/archive/s-hertogenbosch/440/1995/results,Karol Kucera,/en/players/karol-kucera/k237/overview,karol-kucera,k237,Richard Krajicek,/en/players/richard-krajicek/k214/overview,richard-krajicek,k214,Jan Siemerink,/en/players/jan-siemerink/s381/overview,jan-siemerink,s381,1995-440.0
2536,1995,43,Halle,500.0,halle,Halle,1995.06.19,6.0,19.0,32,32,Outdoor,Grass,"$725,000",/en/scores/archive/halle/500/1995/results,Marc Rosset,/en/players/marc-rosset/r214/overview,marc-rosset,r214,Jacco Eltingh,/en/players/jacco-eltingh/e106/overview,jacco-eltingh,e106,Paul Haarhuis,/en/players/paul-haarhuis/h223/overview,paul-haarhuis,h223,1995-500.0
2537,1995,44,Nottingham,741.0,eastbourne,Nottingham,1995.06.19,6.0,19.0,32,32,Outdoor,Grass,"$328,000",/en/scores/archive/eastbourne/741/1995/results,Javier Frana,/en/players/javier-frana/f041/overview,javier-frana,f041,Luke Jensen,/en/players/luke-jensen/j009/overview,luke-jensen,j009,Murphy Jensen,/en/players/murphy-jensen/j082/overview,murphy-jensen,j082,1995-741.0
2538,1995,45,St. Poelten,306.0,kitzbuhel,St. Poelten,1995.06.19,6.0,19.0,32,32,Outdoor,Clay,"$375,000",/en/scores/archive/kitzbuhel/306/1995/results,Thomas Muster,/en/players/thomas-muster/m099/overview,thomas-muster,m099,Bill Behrens,/en/players/bill-behrens/b435/overview,bill-behrens,b435,Matt Lucena,/en/players/matt-lucena/l217/overview,matt-lucena,l217,1995-306.0
2539,1995,46,Wimbledon,540.0,wimbledon,London,1995.06.26,6.0,26.0,128,128,Outdoor,Grass,,/en/scores/archive/wimbledon/540/1995/results,Pete Sampras,/en/players/pete-sampras/s402/overview,pete-sampras,s402,Mark Woodforde,/en/players/mark-woodforde/w035/overview,mark-woodforde,w035,Todd Woodbridge,/en/players/todd-woodbridge/w136/overview,todd-woodbridge,w136,1995-540.0
2540,1995,47,Bastad,316.0,bastad,Bastad,1995.07.10,7.0,10.0,32,32,Outdoor,Clay,"$328,000",/en/scores/archive/bastad/316/1995/results,Fernando Meligeni,/en/players/fernando-meligeni/m443/overview,fernando-meligeni,m443,Jan Apell,/en/players/jan-apell/a176/overview,jan-apell,a176,Jonas Bjorkman,/en/players/jonas-bjorkman/b446/overview,jonas-bjorkman,b446,1995-316.0
2541,1995,48,Gstaad,314.0,gstaad,Gstaad,1995.07.10,7.0,10.0,32,32,Outdoor,Clay,"$550,000",/en/scores/archive/gstaad/314/1995/results,Yevgeny Kafelnikov,/en/players/yevgeny-kafelnikov/k267/overview,yevgeny-kafelnikov,k267,Luis Lobo,/en/players/luis-lobo/l075/overview,luis-lobo,l075,Javier Sanchez,/en/players/javier-sanchez/s015/overview,javier-sanchez,s015,1995-314.0
2542,1995,49,Newport,315.0,newport,Newport,1995.07.10,7.0,10.0,32,32,Outdoor,Grass,"$255,000",/en/scores/archive/newport/315/1995/results,David Prinosil,/en/players/david-prinosil/p273/overview,david-prinosil,p273,Joern Renzenbrink,/en/players/joern-renzenbrink/r273/overview,joern-renzenbrink,r273,Markus Zoecke,/en/players/markus-zoecke/z045/overview,markus-zoecke,z045,1995-315.0
2543,1995,50,Stuttgart Outdoor,321.0,stuttgart,Stuttgart,1995.07.17,7.0,17.0,48,48,Outdoor,Clay,"$1,040,000",/en/scores/archive/stuttgart/321/1995/results,Thomas Muster,/en/players/thomas-muster/m099/overview,thomas-muster,m099,Tomas Carbonell,/en/players/tomas-carbonell/c216/overview,tomas-carbonell,c216,Francisco Roig,/en/players/francisco-roig/r177/overview,francisco-roig,r177,1995-321.0
2544,1995,51,Washington,418.0,washington,Washington,1995.07.17,7.0,17.0,56,56,Outdoor,Hard,"$675,000",/en/scores/archive/washington/418/1995/results,Andre Agassi,/en/players/andre-agassi/a092/overview,andre-agassi,a092,Olivier Delaitre,/en/players/olivier-delaitre/d015/overview,olivier-delaitre,d015,Jeff Tarango,/en/players/jeff-tarango/t136/overview,jeff-tarango,t136,1995-418.0
2545,1995,52,Amsterdam,317.0,amersfoort,Amsterdam,1995.07.24,7.0,24.0,32,32,Outdoor,Clay,"$500,000",/en/scores/archive/amersfoort/317/1995/results,Marcelo Rios,/en/players/marcelo-rios/r286/overview,marcelo-rios,r286,Marcelo Rios,/en/players/marcelo-rios/r286/overview,marcelo-rios,r286,Sjeng Schalken,/en/players/sjeng-schalken/s572/overview,sjeng-schalken,s572,1995-317.0
2546,1995,53,ATP Masters Series Canada,421.0,montreal,Montreal,1995.07.24,7.0,24.0,56,56,Outdoor,Hard,"$1,795,000",/en/scores/archive/montreal/421/1995/results,Andre Agassi,/en/players/andre-agassi/a092/overview,andre-agassi,a092,Yevgeny Kafelnikov,/en/players/yevgeny-kafelnikov/k267/overview,yevgeny-kafelnikov,k267,Andrei Olhovskiy,/en/players/andrei-olhovskiy/o009/overview,andrei-olhovskiy,o009,1995-421.0
2547,1995,54,Kitzbuhel,319.0,kitzbuhel,Kitzbuhel,1995.07.31,7.0,31.0,48,48,Outdoor,Clay,"$425,000",/en/scores/archive/kitzbuhel/319/1995/results,Albert Costa,/en/players/albert-costa/c378/overview,albert-costa,c378,Francisco Montana,/en/players/francisco-montana/m399/overview,francisco-montana,m399,Greg Van Emburgh,/en/players/greg-van-emburgh/v129/overview,greg-van-emburgh,v129,1995-319.0
2548,1995,55,Los Angeles,423.0,los-angeles,Los Angeles,1995.07.31,7.0,31.0,32,32,Outdoor,Hard,"$328,000",/en/scores/archive/los-angeles/423/1995/results,Michael Stich,/en/players/michael-stich/s351/overview,michael-stich,s351,Brent Haygarth,/en/players/brent-haygarth/h234/overview,brent-haygarth,h234,Kent Kinnear,/en/players/kent-kinnear/k156/overview,kent-kinnear,k156,1995-423.0
2549,1995,56,Prague,379.0,prague,Prague,1995.07.31,7.0,31.0,32,32,Outdoor,Clay,"$365,000",/en/scores/archive/prague/379/1995/results,Bohdan Ulihrach,/en/players/bohdan-ulihrach/u032/overview,bohdan-ulihrach,u032,Libor Pimek,/en/players/libor-pimek/p032/overview,libor-pimek,p032,Byron Talbot,/en/players/byron-talbot/t004/overview,byron-talbot,t004,1995-379.0
2550,1995,57,ATP Masters Series Cincinnati,422.0,cincinnati,Cincinnati,1995.08.07,8.0,7.0,56,56,Outdoor,Hard,"$1,795,000",/en/scores/archive/cincinnati/422/1995/results,Andre Agassi,/en/players/andre-agassi/a092/overview,andre-agassi,a092,Mark Woodforde,/en/players/mark-woodforde/w035/overview,mark-woodforde,w035,Todd Woodbridge,/en/players/todd-woodbridge/w136/overview,todd-woodbridge,w136,1995-422.0
2551,1995,58,San Marino,475.0,warsaw,San Marino,1995.08.07,8.0,7.0,32,32,Outdoor,Clay,"$300,000",/en/scores/archive/warsaw/475/1995/results,Thomas Muster,/en/players/thomas-muster/m099/overview,thomas-muster,m099,Jordi Arrese,/en/players/jordi-arrese/a034/overview,jordi-arrese,a034,Andrew Kratzmann,/en/players/andrew-kratzmann/k201/overview,andrew-kratzmann,k201,1995-475.0
2552,1995,59,Indianapolis,419.0,indianapolis,Indianapolis,1995.08.14,8.0,14.0,56,56,Outdoor,Hard,"$1,040,000",/en/scores/archive/indianapolis/419/1995/results,Thomas Enqvist,/en/players/thomas-enqvist/e113/overview,thomas-enqvist,e113,Mark Knowles,/en/players/mark-knowles/k171/overview,mark-knowles,k171,Daniel Nestor,/en/players/daniel-nestor/n210/overview,daniel-nestor,n210,1995-419.0
2553,1995,60,New Haven,420.0,new-haven,New Haven,1995.08.14,8.0,14.0,56,56,Outdoor,Hard,"$1,040,000",/en/scores/archive/new-haven/420/1995/results,Andre Agassi,/en/players/andre-agassi/a092/overview,andre-agassi,a092,Rick Leach,/en/players/rick-leach/l013/overview,rick-leach,l013,Scott Melville,/en/players/scott-melville/m353/overview,scott-melville,m353,1995-420.0
2554,1995,61,Long Island,441.0,long-island,Long Island,1995.08.21,8.0,21.0,32,32,Outdoor,Hard,"$328,000",/en/scores/archive/long-island/441/1995/results,Yevgeny Kafelnikov,/en/players/yevgeny-kafelnikov/k267/overview,yevgeny-kafelnikov,k267,Cyril Suk,/en/players/cyril-suk/s329/overview,cyril-suk,s329,Daniel Vacek,/en/players/daniel-vacek/v141/overview,daniel-vacek,v141,1995-441.0
2555,1995,62,Umag,439.0,umag,Umag,1995.08.21,8.0,21.0,32,32,Outdoor,Clay,"$400,000",/en/scores/archive/umag/439/1995/results,Thomas Muster,/en/players/thomas-muster/m099/overview,thomas-muster,m099,Luis Lobo,/en/players/luis-lobo/l075/overview,luis-lobo,l075,Javier Sanchez,/en/players/javier-sanchez/s015/overview,javier-sanchez,s015,1995-439.0
2556,1995,63,US Open,560.0,us-open,New York,1995.08.28,8.0,28.0,128,128,Outdoor,Hard,,/en/scores/archive/us-open/560/1995/results,Pete Sampras,/en/players/pete-sampras/s402/overview,pete-sampras,s402,Mark Woodforde,/en/players/mark-woodforde/w035/overview,mark-woodforde,w035,Todd Woodbridge,/en/players/todd-woodbridge/w136/overview,todd-woodbridge,w136,1995-560.0
2557,1995,64,Bogota,359.0,bogota,Bogota,1995.09.11,9.0,11.0,32,32,Outdoor,Clay,"$328,000",/en/scores/archive/bogota/359/1995/results,Nicolas Lapentti,/en/players/nicolas-lapentti/l290/overview,nicolas-lapentti,l290,Jiri Novak,/en/players/jiri-novak/n254/overview,jiri-novak,n254,David Rikl,/en/players/david-rikl/r203/overview,david-rikl,r203,1995-359.0
2558,1995,65,Bordeaux,323.0,brasilia,Bordeaux,1995.09.11,9.0,11.0,32,32,Outdoor,Hard,"$400,000",/en/scores/archive/brasilia/323/1995/results,Yahiya Doumbia,/en/players/yahiya-doumbia/d098/overview,yahiya-doumbia,d098,Sasa Hirszon,/en/players/sasa-hirszon/h274/overview,sasa-hirszon,h274,Goran Ivanisevic,/en/players/goran-ivanisevic/i034/overview,goran-ivanisevic,i034,1995-323.0
2559,1995,66,Bucharest,773.0,bucharest,Bucharest,1995.09.11,9.0,11.0,32,32,Outdoor,Clay,"$1,375,000",/en/scores/archive/bucharest/773/1995/results,Thomas Muster,/en/players/thomas-muster/m099/overview,thomas-muster,m099,Mark Keil,/en/players/mark-keil/k172/overview,mark-keil,k172,Jeff Tarango,/en/players/jeff-tarango/t136/overview,jeff-tarango,t136,1995-773.0
2560,1995,67,Basel,328.0,basel,Basel,1995.09.25,9.0,25.0,32,32,Indoor,Hard,"$1,000,000",/en/scores/archive/basel/328/1995/results,Jim Courier,/en/players/jim-courier/c243/overview,jim-courier,c243,Cyril Suk,/en/players/cyril-suk/s329/overview,cyril-suk,s329,Daniel Vacek,/en/players/daniel-vacek/v141/overview,daniel-vacek,v141,1995-328.0
2561,1995,68,Palermo,325.0,palermo,Palermo,1995.09.25,9.0,25.0,32,32,Outdoor,Clay,"$328,000",/en/scores/archive/palermo/325/1995/results,Francisco Clavet,/en/players/francisco-clavet/c252/overview,francisco-clavet,c252,Alex Corretja,/en/players/alex-corretja/c344/overview,alex-corretja,c344,Fabrice Santoro,/en/players/fabrice-santoro/s424/overview,fabrice-santoro,s424,1995-325.0
2562,1995,69,Kuala Lumpur,326.0,singapore,Kuala Lumpur,1995.10.02,10.0,2.0,32,32,Indoor,Carpet,"$414,250",/en/scores/archive/singapore/326/1995/results,Marcelo Rios,/en/players/marcelo-rios/r286/overview,marcelo-rios,r286,Patrick McEnroe,/en/players/patrick-mcenroe/m048/overview,patrick-mcenroe,m048,Mark Philippoussis,/en/players/mark-philippoussis/p338/overview,mark-philippoussis,p338,1995-326.0
2563,1995,70,Toulouse,327.0,toulouse,Toulouse,1995.10.02,10.0,2.0,32,32,Indoor,Hard,"$400,000",/en/scores/archive/toulouse/327/1995/results,Arnaud Boetsch,/en/players/arnaud-boetsch/b053/overview,arnaud-boetsch,b053,Jonas Bjorkman,/en/players/jonas-bjorkman/b446/overview,jonas-bjorkman,b446,John-Laffnie de Jager,/en/players/john-laffnie-de-jager/d211/overview,john-laffnie-de-jager,d211,1995-327.0
2564,1995,71,Valencia,7306.0,mallorca,Valencia,1995.10.02,10.0,2.0,32,32,Outdoor,Clay,"$228,000",/en/scores/archive/mallorca/7306/1995/results,Sjeng Schalken,/en/players/sjeng-schalken/s572/overview,sjeng-schalken,s572,Tomas Carbonell,/en/players/tomas-carbonell/c216/overview,tomas-carbonell,c216,Francisco Roig,/en/players/francisco-roig/r177/overview,francisco-roig,r177,1995-7306.0
2565,1995,72,Ostrava,348.0,ostrava,Ostrava,1995.10.09,10.0,9.0,32,32,Indoor,Carpet,"$400,000",/en/scores/archive/ostrava/348/1995/results,Wayne Ferreira,/en/players/wayne-ferreira/f196/overview,wayne-ferreira,f196,Jonas Bjorkman,/en/players/jonas-bjorkman/b446/overview,jonas-bjorkman,b446,Javier Frana,/en/players/javier-frana/f041/overview,javier-frana,f041,1995-348.0
2566,1995,73,Tel Aviv,330.0,tel-aviv,Tel Aviv,1995.10.09,10.0,9.0,32,32,Outdoor,Hard,"$275,000",/en/scores/archive/tel-aviv/330/1995/results,Jan Kroslak,/en/players/jan-kroslak/k296/overview,jan-kroslak,k296,Jim Grabb,/en/players/jim-grabb/g039/overview,jim-grabb,g039,Jared Palmer,/en/players/jared-palmer/p233/overview,jared-palmer,p233,1995-330.0
2567,1995,74,Tokyo Indoor,428.0,bolton,Tokyo,1995.10.09,10.0,9.0,48,48,Indoor,Carpet,"$1,020,000",/en/scores/archive/bolton/428/1995/results,Michael Chang,/en/players/michael-chang/c274/overview,michael-chang,c274,Jacco Eltingh,/en/players/jacco-eltingh/e106/overview,jacco-eltingh,e106,Paul Haarhuis,/en/players/paul-haarhuis/h223/overview,paul-haarhuis,h223,1995-428.0
